,word,id,next_id
8619,“Mind,1.0006257,2.0004286
8620,her.”,1.0010276,1.0006257
8621,saving,1.0007581,1.0010276
8622,Lady.,2.0004816,1.0007581
8623,“Pig,1.0006195,2.0004816
8624,entered.,1.001178,1.0006195
8625,noisy.,1.0010341,1.001178
8626,embarrassed,1.001106,1.0010341
8627,plates.,1.000621,1.001106
8628,friend.,2.0003833,1.000621
8629,ending,1.0011795,2.0003833
8630,twelve-foot,1.0006591,1.0011795
8631,201,1.000919,1.0006591
8632,QUIDDITCH,1.0007945,1.000919
8633,"November,",1.0009405,1.0007945
8634,weather,1.00071,1.0009405
8635,cold.,2.000507,1.00071
8636,icy,2.0003431,2.000507
8637,chilled,1.0008298,2.0003431
8638,steel.,1.000581,1.0008298
8639,frost.,1.0011443,1.000581
8640,defrosting,1.0011343,1.0011443
8641,bundled,1.000825,1.0011343
8642,moleskin,2.0004088,1.000825
8643,"overcoat,",1.0010504,2.0004088
8644,fur,1.0011485,1.0010504
8645,"gloves,",1.0011599,1.0011485
8646,beaverskin,1.0008437,1.0011599
8647,season,1.0007358,1.0008437
8648,begun.,1.0008471,1.0007358
8649,training:,1.0006455,1.0008471
8650,versus,1.0007525,1.0006455
8651,Championship.,1.000886,1.0007525
8652,Hardly,1.0009709,1.000886
8653,"weapon,",1.0007098,1.0009709
8654,"kept,",1.0009842,1.0007098
8655,leaked,1.0009946,1.0009842
8656,brilliant,2.0004327,1.0009946
8657,mattress.,1.0010618,2.0004327
8658,202,1.0009189,1.0010618
8659,last-,1.0010035,1.0009189
8660,"Ages,",1.000874,1.0010035
8661,ways,4.0002329,1.000874
8662,committing,1.0011279,4.0002329
8663,World,1.0007697,1.0011279
8664,1473;,1.0008981,1.0007697
8665,smallest,3.0002623,1.0008981
8666,serious,1.0006489,3.0002623
8667,them;,2.0004373,1.0006489
8668,rarely,1.0005612,2.0004373
8669,referees,1.0005448,1.0005612
8670,months,1.0010758,1.0005448
8671,Sahara,1.0007889,1.0010758
8672,Desert.,1.0009585,1.0007889
8673,relaxed,1.0005436,1.0009585
8674,saved,5.0001762,1.0005436
8675,courtyard,1.001122,5.0001762
8676,"break,",1.0008237,1.001122
8677,conjured,1.0011225,1.0008237
8678,jar.,1.0009808,1.0011225
8679,"warm,",2.0004266,1.0009808
8680,yard.,1.0005361,2.0004266
8681,limping.,1.0010708,1.0005361
8682,view;,1.0007579,1.0010708
8683,allowed.,2.0004167,1.0007579
8684,"Unfortunately,",4.0002288,2.0004167
8685,guilty,2.0003406,4.0002288
8686,eye.,2.0003907,2.0003406
8687,limped,2.0003844,2.0003907
8688,203,1.0009188,2.0003844
8689,“Library,1.000602,1.0009188
8690,"school,”",2.0003506,1.000602
8691,“Wonder,3.0002825,2.0003506
8692,leg?”,1.0009937,3.0002825
8693,"“Dunno,",2.0004541,1.0009937
8694,hurting,2.0003418,2.0004541
8695,bitterly.,1.000867,2.0003418
8696,noisy,1.001034,1.000867
8697,evening.,1.0011834,1.001034
8698,(“How,1.000904,1.0011834
8699,"learn?”),",1.0009926,1.000904
8700,answers,1.0007847,1.0009926
8701,restless.,1.000712,1.0007847
8702,Ages,1.0008741,1.000712
8703,Snape?,1.0008101,1.0008741
8704,refuse,1.0005472,1.0008101
8705,staffroom,2.0003631,1.0005472
8706,knocked.,1.001,2.0003631
8707,Nothing.,1.0009406,1.001
8708,there?,3.0002634,1.0009406
8709,try.,1.0006546,3.0002634
8710,ajar,3.0003219,1.0006546
8711,scene,1.0007334,3.0003219
8712,knees.,3.0003014,1.0007334
8713,bloody,3.0003208,3.0003014
8714,mangled.,1.0010673,3.0003208
8715,bandages.,1.0008496,1.0010673
8716,204,1.0009187,1.0008496
8717,“Blasted,1.000512,1.0009187
8718,"thing,”",1.0006748,1.000512
8719,once?”,1.0010546,1.0006748
8720,“POTTER!”,1.0006199,1.0010546
8721,gulped.,1.001019,1.0006199
8722,“GET,1.0006091,1.001019
8723,OUT!,1.0009397,1.0006091
8724,upstairs.,1.0007342,1.0009397
8725,matter?”,3.0002538,1.0007342
8726,seen.,3.0003021,3.0002538
8727,means?”,1.0010838,3.0003021
8728,breathlessly.,2.0004322,1.0010838
8729,Halloween!,1.0009681,2.0004322
8730,guarding!,1.0010137,1.0009681
8731,diversion!”,1.0010903,1.0010137
8732,"wouldn’t,”",1.0005314,1.0010903
8733,saints,1.0007446,1.0005314
8734,"something,”",4.0002196,1.0007446
8735,205,1.0009186,4.0002196
8736,after?,1.0007624,1.0009186
8737,guarding?”,1.0010134,1.0007624
8738,buzzing,1.0008156,1.0010134
8739,snoring,1.0006828,1.0008156
8740,forget.,1.0011564,1.0006828
8741,dawned,1.0011301,1.0011564
8742,fried,1.0011458,1.0011301
8743,cheerful,1.0008389,1.0011458
8744,match.,6.0001561,1.0008389
8745,breakfast.”,1.0008235,6.0001561
8746,anything.”,3.0003109,1.0008235
8747,"toast,”",1.00068,3.0003109
8748,wheedled,1.0007016,1.00068
8749,hungry.”,1.0010251,1.0007016
8750,terrible.,1.000671,1.0010251
8751,hour’s,1.0010211,1.000671
8752,"strength,”",1.0005523,1.0010211
8753,Finnigan.,1.0009557,1.0005523
8754,“Seekers,1.0005789,1.0009557
8755,clobbered,1.0009785,1.0005789
8756,team.”,1.0006833,1.0009785
8757,"“Thanks,",2.0004589,1.0006833
8758,ketchup,1.0009841,2.0004589
8759,sausages.,1.0007553,1.0009841
8760,pitch.,1.0005768,1.0007553
8761,Many,1.000929,1.0005768
8762,binoculars.,3.000305,1.000929
8763,sometimes.,2.0003983,3.000305
8764,206,1.0009184,2.0003983
8765,"Seamus,",1.0007876,1.0009184
8766,fan,1.0011758,1.0007876
8767,row.,2.0003337,1.0011758
8768,painted,1.0010534,2.0003337
8769,banner,3.0003006,1.0010534
8770,sheets,1.0006373,3.0003006
8771,ruined.,1.0007041,1.0006373
8772,"President,",1.0007948,1.0007041
8773,"Dean,",1.0009592,1.0007948
8774,"drawing,",1.0011112,1.0009592
8775,lion,2.0003853,1.0011112
8776,underneath.,1.0006516,2.0003853
8777,performed,2.0003554,1.0006516
8778,tricky,2.000443,2.0003554
8779,paint,1.0010535,2.000443
8780,colors.,1.0011244,1.0010535
8781,"Meanwhile,",1.0009279,1.0011244
8782,locker,5.0001901,1.0009279
8783,(Slytherin,1.0009058,5.0001901
8784,green),1.0011614,1.0009058
8785,"“Okay,",1.0006142,1.0011614
8786,"men,”",1.0010822,1.0006142
8787,"women,”",2.000483,1.0010822
8788,Chaser,4.0002246,2.000483
8789,Angelina,4.0002327,4.0002246
8790,Johnson.,1.0009361,4.0002327
8791,agreed.,1.0007627,1.0009361
8792,"for,”",1.0011507,1.0007627
8793,Oliver’s,1.0009378,1.0011507
8794,speech,1.0007216,1.0009378
8795,"heart,”",1.0010196,1.0007216
8796,“we,3.0002795,1.0010196
8797,Gryffindor’s,1.0009666,3.0002795
8798,“Right.,1.0005757,1.0009666
8799,Good,2.0004562,1.0005757
8800,cheers.,1.0008384,2.0004562
8801,207,1.0009169,1.0008384
8802,refereeing.,1.0005452,1.0009169
8803,"teams,",1.0006844,1.0005452
8804,fair,3.0002901,1.0006844
8805,"game,",5.0001864,3.0002901
8806,"Captain,",1.0008826,5.0001864
8807,Marcus,5.0001819,1.0008826
8808,"Flint,",2.0004585,5.0001819
8809,fifth,1.0011915,2.0004585
8810,Flint,11.0000831,1.0011915
8811,blood,14.0000687,11.0000831
8812,Out,2.0004718,14.0000687
8813,"above,",1.0007594,2.0004718
8814,flashing,1.0011847,1.0007594
8815,President,1.0007949,1.0011847
8816,skipped.,1.0006693,1.0007949
8817,braver.,1.0008412,1.0006693
8818,“Mount,1.0006276,1.0008412
8819,blast,2.0004486,1.0006276
8820,whistle.,1.0007222,2.0004486
8821,Fifteen,1.0009566,1.0007222
8822,immediately,2.0003381,1.0009566
8823,Johnson,3.000261,2.0003381
8824,"attractive,",1.0007762,3.000261
8825,“JORDAN!”,1.0006039,1.0007762
8826,"Jordan,",1.000936,1.0006039
8827,commentary,1.0011282,1.000936
8828,"match,",4.0002367,1.0011282
8829,belting,1.0008457,4.0002367
8830,Alicia,1.0008734,1.0008457
8831,"Spinnet,",2.0004744,1.0008734
8832,"Wood’s,",1.0007698,2.0004744
8833,reserve,2.0003758,1.0007698
8834,"Quaffle,",3.0003107,2.0003758
8835,Captain,1.0008832,3.0003107
8836,gains,1.0011473,1.0008832
8837,208,1.0009183,1.0011473
8838,sc-,1.000751,1.0009183
8839,Katie,1.0009352,1.000751
8840,Bell,2.0004647,1.0009352
8841,dive,1.0010908,2.0004647
8842,OUCH,1.0009398,1.0010908
8843,"hurt,",3.0003147,1.0009398
8844,Adrian,2.000466,3.0003147
8845,Pucey,3.0003146,2.000466
8846,"posts,",1.0005983,3.0003146
8847,blocked,4.0002226,1.0005983
8848,"Beater,",1.0008911,4.0002226
8849,possession,3.0002965,1.0008911
8850,dodges,1.0010899,3.0002965
8851,Bletchley,1.0008948,1.0010899
8852,dives,1.0010902,1.0008948
8853,misses,1.0010778,1.0010902
8854,GRYFFINDORS,1.0009777,1.0010778
8855,SCORE!”,1.0007895,1.0009777
8856,cheers,4.0002135,1.0007895
8857,moans,1.0010766,4.0002135
8858,Slytherins.,1.0007903,1.0010766
8859,along.”,1.0007814,1.0007903
8860,“Bin,2.0004564,1.0007814
8861,watchin’,1.0007062,2.0004564
8862,"hut,”",1.0010243,1.0007062
8863,binoculars,3.0003083,1.0010243
8864,bein’,1.0008464,3.0003083
8865,"“Nope,”",1.0006172,1.0008464
8866,yet.”,2.0004775,1.0006172
8867,"trouble,",5.0001977,2.0004775
8868,"somethin’,”",1.0007271,5.0001977
8869,raising,3.0002663,1.0007271
8870,speck,1.0006994,3.0002663
8871,209,1.0009182,1.0006994
8872,Way,1.0007662,1.0009182
8873,Snitch.,3.0003196,1.0007662
8874,"Snitch,”",1.0008093,3.0003196
8875,attacked,1.0007777,1.0008093
8876,be.”,2.0004447,1.0007777
8877,"scored,",1.000727,2.0004447
8878,loop-the-loops,1.0010727,1.000727
8879,feelings.,1.0011931,1.0010727
8880,reflection,6.0001563,1.0011931
8881,Weasleys’,1.0007667,6.0001563
8882,"wristwatches,",1.0005381,1.0007667
8883,cannonball,1.0008196,1.0005381
8884,"yell,",1.0005566,1.0008196
8885,Flint.,1.0009747,1.0005566
8886,“Slytherin,2.0004595,1.0009747
8887,"possession,”",1.0006033,2.0004595
8888,“Chaser,1.0005238,1.0006033
8889,ducks,1.0011136,1.0005238
8890,"Weasleys,",4.0002436,1.0011136
8891,"Bell,",1.0008954,4.0002436
8892,speeds,1.0007236,1.0008954
8893,Snitch?”,1.0008092,1.0007236
8894,murmur,1.0010434,1.0008092
8895,streak,1.0005259,1.0010434
8896,gold.,2.0003934,1.0005259
8897,Terence,1.0008032,2.0003934
8898,Higgs,2.0004794,1.0008032
8899,Neck,1.0009492,2.0004794
8900,210,1.000918,1.0009492
8901,"ball,",1.0008506,1.000918
8902,wings,4.0002291,1.0008506
8903,"fluttering,",1.0011884,4.0002291
8904,spurt,1.0005589,1.0011884
8905,WHAM!,1.0007683,1.0005589
8906,spun,1.0005588,1.0007683
8907,“Foul!”,1.0006079,1.0005588
8908,Gryffindors.,1.0009667,1.0006079
8909,ordered,2.000363,1.0009667
8910,"confusion,",1.0011226,2.000363
8911,Down,1.0009641,1.0011226
8912,"stands,",1.0006131,1.0009641
8913,Thomas,1.0008003,1.0006131
8914,"yelling,",1.0005571,1.0008003
8915,“Send,1.0005802,1.0005571
8916,ref!,1.0005334,1.0005802
8917,Red,2.0004753,1.0005334
8918,card!”,2.0004369,2.0004753
8919,Dean?”,1.0009591,2.0004369
8920,“Red,1.0005761,1.0009591
8921,game!”,1.001167,1.0005761
8922,"soccer,",1.000635,1.001167
8923,oughta,1.0010589,1.000635
8924,rules.,1.000703,1.0010589
8925,coulda,1.001117,1.000703
8926,air.”,1.0007626,1.001117
8927,sides.,2.0003871,1.0007626
8928,disgusting,2.0003518,2.0003871
8929,cheating,1.000838,2.0003518
8930,“Jordan!”,1.000604,1.000838
8931,211,1.0009179,1.000604
8932,"“Jordan,",1.0006034,1.0009179
8933,kills,1.0009825,1.0006034
8934,penalty,3.0002831,1.0009825
8935,"play,",2.0003427,3.0002831
8936,possession.”,1.0006048,2.0003427
8937,"Bludger,",2.0004652,1.0006048
8938,spinning,1.0005413,2.0004652
8939,dangerously,1.001132,1.0005413
8940,frightening,3.0003201,1.001132
8941,lurch.,1.0010611,3.0003201
8942,buck,2.0004386,1.0010611
8943,Thousands,1.0008008,2.0004386
8944,riders,1.0007185,1.0008008
8945,time-out,1.0006934,1.0007185
8946,control.,1.0011183,1.0006934
8947,direct,2.0004939,1.0011183
8948,violent,1.0007578,2.0004939
8949,unseated,1.00074,1.0007578
8950,commentating.,1.0011281,1.00074
8951,passes,2.0003552,1.0011281
8952,Spinnet,1.0008082,2.0003552
8953,cheering.,1.0008385,1.0008082
8954,jerking,1.0009803,1.0008385
8955,212,1.0009178,1.0009803
8956,“Dunno,2.0004543,1.0009178
8957,"doing,”",1.0010884,2.0004543
8958,have.,1.0010124,1.0010884
8959,"Suddenly,",3.0003004,1.0010124
8960,stands.,2.0003451,3.0003004
8961,managing,1.0010674,2.0003451
8962,"have,”",1.0010125,1.0010674
8963,interfere,2.0003955,1.0010125
8964,Thousand.”,1.0008007,2.0003955
8965,"words,",1.0005474,1.0008007
8966,"binoculars,",1.0008632,1.0005474
8967,gray-faced.,1.0011619,1.0008632
8968,“Snape,5.0001694,1.0011619
8969,nonstop,1.0010349,5.0001694
8970,jinxing,1.0009791,1.0010349
8971,“Leave,1.0006018,1.0009791
8972,213,1.0009177,1.0006018
8973,vibrating,1.0007568,1.0009177
8974,impossible,3.000323,1.0007568
8975,longer.,1.0010739,3.000323
8976,still.,2.0005055,1.0010739
8977,lower,3.0002628,2.0005055
8978,circled,1.000831,3.0002628
8979,scored,1.0007273,1.000831
8980,noticing.,2.0003605,1.0007273
8981,"Hermione,”",2.0004812,2.0003605
8982,desperately.,3.0002801,2.0004812
8983,"stood,",1.0006242,3.0002801
8984,row,6.0001469,1.0006242
8985,headfirst,1.0010111,6.0001469
8986,Reaching,1.000799,1.0010111
8987,crouched,1.0011365,1.000799
8988,"few,",1.0011924,1.0011365
8989,well-chosen,1.0006976,1.0011924
8990,Bright,2.0004611,1.0006976
8991,flames,4.0002085,2.0004611
8992,hem,1.0010277,4.0002085
8993,yelp,1.0005574,1.0010277
8994,Scooping,1.000787,1.0005574
8995,jar,1.0009809,1.000787
8996,"pocket,",1.000626,1.0009809
8997,clamber,2.0005023,1.000626
8998,"“Neville,",2.0004632,2.0005023
8999,look!”,2.0003719,2.0004632
9000,sobbing,3.0002876,2.0003719
9001,clap,2.0005053,3.0002876
9002,214,1.0009176,2.0005053
9003,fours,1.0011542,1.0009176
9004,coughed,1.0011166,1.0011542
9005,Snitch!”,1.0008095,1.0011166
9006,ended,1.0011796,1.0008095
9007,seventy,1.0006613,1.0011796
9008,sixty.,1.0006676,1.0006613
9009,strong,2.0004947,1.0006676
9010,"Snape,”",2.0004741,2.0004947
9011,"explaining,",1.0011709,2.0004741
9012,“Hermione,1.0005996,1.0011709
9013,"“Rubbish,”",2.0004598,1.0005996
9014,Halloween.,1.0009682,2.0004598
9015,guarding.”,1.0010136,1.0009682
9016,teapot.,1.0006819,1.0010136
9017,Fluffy?”,2.0004565,1.0006819
9018,Fluffy,11.0000827,2.0004565
9019,215,1.0009175,11.0000827
9020,mine,2.000403,1.0009175
9021,Greek,1.0009717,2.000403
9022,chappie,1.0008402,1.0009717
9023,pub,1.0005306,1.0008402
9024,las’,1.0010031,1.0005306
9025,“Yes?”,1.0005891,1.0010031
9026,"anymore,”",1.0007838,1.0005891
9027,is.”,2.0004085,1.0007838
9028,sort.”,1.0007488,2.0004085
9029,afternoon’s,1.0007637,1.0007488
9030,events,2.0003348,1.0007637
9031,jinx,1.000979,2.0003348
9032,them!,1.0006733,1.000979
9033,"contact,",1.0011188,1.0006733
9034,him!”,2.0003448,1.0011188
9035,tellin’,1.0006781,2.0003448
9036,wrong!”,1.000539,1.0006781
9037,hotly.,1.0010205,1.000539
9038,student!,1.0005595,1.0010205
9039,meddlin’,1.0010829,1.0005595
9040,concern,2.000508,1.0010829
9041,dangerous.,2.0004944,2.000508
9042,"guardin’,",1.0010132,2.0004944
9043,Flamel,12.0000784,1.0010132
9044,■”,1.0011979,12.0000784
9045,“Aha!”,1.0005477,1.0011979
9046,216,1.0009174,1.0005477
9047,MIRROR,1.000927,1.0009174
9048,ERISED,1.0009621,1.000927
9049,Christmas,16.0000595,1.0009621
9050,coming.,3.0002956,16.0000595
9051,mid-,1.0010876,3.0002956
9052,"December,",1.0009589,1.0010876
9053,snow.,1.0006409,1.0009589
9054,froze,1.0011446,1.0006409
9055,punished,2.0003747,1.0011446
9056,snowballs,1.0006385,2.0003747
9057,battle,2.0004444,1.0006385
9058,stormy,1.0006054,2.0004444
9059,nursed,1.0010375,1.0006054
9060,health,1.0010104,1.0010375
9061,"fires,",1.0011951,1.0010104
9062,drafty,1.0011021,1.0011951
9063,bitter,1.0008652,1.0011021
9064,classrooms.,1.0008334,1.0008652
9065,Worst,1.0007694,1.0008334
9066,"dungeons,",1.0011052,1.0007694
9067,mist,1.0010776,1.0011052
9068,cauldrons.,1.0008361,1.0010776
9069,“for,2.0004622,1.0008361
9070,217,1.0009173,2.0004622
9071,home.”,1.0010309,1.0009173
9072,spine,1.0005431,1.0010309
9073,"lion-fish,",1.00107,1.0005431
9074,Disgusted,1.0009631,1.00107
9075,wide-mouthed,1.0007257,1.0009631
9076,replacing,1.0007158,1.0007257
9077,next.,1.0010363,1.0007158
9078,bucking,1.000827,1.0010363
9079,jealous,1.0009806,1.000827
9080,taunting,1.0006325,1.0009806
9081,Christmas.,3.0002852,1.0006325
9082,signed,2.0003804,3.0002852
9083,"staying,",1.0005663,2.0003804
9084,Charlie.,2.0004526,1.0005663
9085,fir,1.001196,2.0004526
9086,blocking,1.0008667,1.001196
9087,ahead.,4.0002061,1.0008667
9088,"“Hi,",1.0006005,4.0002061
9089,help?”,2.0003514,1.0006005
9090,branches.,1.0008591,2.0003514
9091,"“Nah,",1.0006273,1.0008591
9092,218,1.0009172,1.0006273
9093,drawl,1.0011111,1.0009172
9094,Weasley?,1.0007658,1.0011111
9095,Hoping,1.0009333,1.0007658
9096,gamekeeper,2.0003684,1.0009333
9097,palace,1.0010528,2.0003684
9098,compared,2.0005005,1.0010528
9099,to.”,2.0004469,2.0005005
9100,“WEASLEY!”,1.0005892,2.0004469
9101,"provoked,",1.0005276,1.0005892
9102,tree.,5.0001959,1.0005276
9103,insultin’,1.0009901,5.0001959
9104,family.”,3.0002906,1.0009901
9105,"may,",1.0010755,3.0002906
9106,silkily.,1.0006863,1.0010755
9107,“Five,1.0005205,1.0006863
9108,Move,1.0009451,1.0005205
9109,roughly,4.0002239,1.0009451
9110,"tree,",2.0004411,4.0002239
9111,smirking.,1.0006729,2.0004411
9112,grinding,1.001016,1.0006729
9113,“one,1.0005877,1.001016
9114,"Christmas,”",2.000453,1.0005877
9115,“Tell,2.000459,2.000453
9116,treat.”,1.0006376,2.000459
9117,decorations.,1.0011349,1.0006376
9118,219,1.0009171,1.0011349
9119,spectacular.,1.0007209,1.0009171
9120,Festoons,1.0009568,1.0007209
9121,mistletoe,1.0010771,1.0009568
9122,towering,5.0001839,1.0010771
9123,"icicles,",1.0010238,5.0001839
9124,candles.,1.00082,1.0010238
9125,holidays?”,1.001031,1.00082
9126,"lunch,",1.0010627,1.001031
9127,library.”,1.0009977,1.0010627
9128,blossoming,1.000866,1.0009977
9129,trailing,2.000442,1.000866
9130,library?”,2.0003788,2.000442
9131,holidays?,1.0010311,2.0003788
9132,"keen,",1.0009845,1.0010311
9133,yeh?”,4.0002386,1.0009845
9134,"working,”",1.0005441,4.0002386
9135,“Listen,2.0004645,1.0005441
9136,dog’s,7.0001274,2.0004645
9137,guardin’.”,1.0010131,7.0001274
9138,"all,”",1.000782,1.0010131
9139,trouble?”,1.0006341,1.000782
9140,anywhere,3.0003113,1.0006341
9141,220,1.00092,3.0003113
9142,hint,1.0010325,1.00092
9143,"nothin’,”",1.0010389,1.0010325
9144,flatly.,1.0011851,1.0010389
9145,"ourselves,",1.0010584,1.0011851
9146,library.,5.0001936,1.0010584
9147,searching,1.0007362,5.0001936
9148,Flamel’s,2.0004584,1.0007362
9149,"slip,",1.0006749,2.0004584
9150,steal?,1.0005964,1.0006749
9151,"begin,",1.0008475,1.0005964
9152,book.,3.0003258,1.0008475
9153,"Century,",1.0008839,3.0003258
9154,Notable,1.0009441,1.0008839
9155,Names,1.0009495,1.0009441
9156,Time,1.0008011,1.0009495
9157,;,1.0008752,1.0008011
9158,"missing,",1.0010777,1.0008752
9159,Important,1.000932,1.0010777
9160,"Discoveries,",1.0009613,1.000932
9161,Study,2.0004251,1.0009613
9162,Recent,2.0004752,2.0004251
9163,Developments,2.0004501,2.0004752
9164,sheer,1.000634,2.0004501
9165,tens,1.0006702,1.000634
9166,books;,1.0008554,1.0006702
9167,shelves;,1.0006363,1.0008554
9168,rows.,1.0007073,1.0006363
9169,subjects,1.0005428,1.0007073
9170,titles,1.0006816,1.0005428
9171,random.,1.0005503,1.0006816
9172,wandered,2.0004245,1.0005503
9173,Restricted,5.0001943,2.0004245
9174,Section.,1.0007878,5.0001943
9175,specially,1.0007008,1.0007878
9176,restricted,1.0007119,1.0007008
9177,containing,1.0011186,1.0007119
9178,advanced,1.000765,1.0011186
9179,Arts.,1.0008923,1.000765
9180,boy?”,1.00086,1.0008923
9181,221,1.0009185,1.00086
9182,Pince,3.0003084,1.0009185
9183,librarian,1.0009978,3.0003084
9184,brandished,1.0008589,1.0009978
9185,duster,1.0011045,1.0008589
9186,Wishing,1.0007693,1.0011045
9187,"story,",1.000611,1.0007693
9188,"He,",3.0002573,1.000611
9189,hearing,1.0010069,3.0002573
9190,hopeful.,1.0010224,1.0010069
9191,"weeks,",1.0007082,1.0010224
9192,moments,2.0004093,1.0007082
9193,surprising,1.0007476,2.0004093
9194,nothing.,2.0003599,1.0007476
9195,necks.,1.0010458,2.0003599
9196,lunch.,1.0010626,1.0010458
9197,“It’d,1.0006037,1.0010626
9198,"safe,",1.0007493,1.0006037
9199,"dentists,”",1.0011158,1.0007493
9200,emptier,1.0011501,1.0011158
9201,spear,1.0006956,1.0011501
9202,toasting,1.0006821,1.0006956
9203,fork,2.0003838,1.0006821
9204,"bread,",1.0008238,2.0003838
9205,English,1.0009542,1.0008238
9206,"muffins,",1.0010785,1.0009542
9207,222,1.0009201,1.0010785
9208,marshmallows,1.0010656,1.0009201
9209,plotting,1.000627,1.0010656
9210,teaching,1.0006406,1.000627
9211,chess.,2.0004983,1.0006406
9212,chess,6.0001641,2.0004983
9213,figures,1.0011975,6.0001641
9214,"alive,",3.0003312,1.0011975
9215,directing,1.0011009,3.0003312
9216,troops,1.0006371,1.0011009
9217,battle.,1.0008525,1.0006371
9218,battered.,1.0008526,1.0008525
9219,"owned,",1.0010488,1.0008526
9220,belonged,3.0003034,1.0010488
9221,"case,",1.0008376,3.0003034
9222,grandfather.,1.0011634,1.0008376
9223,"However,",3.0002566,1.0011634
9224,chessmen,6.000164,3.0002566
9225,drawback,1.0011113,6.000164
9226,confusing.,1.0011227,1.0011113
9227,knight?,1.0010004,1.0011227
9228,"Eve,",1.0009537,1.0010004
9229,"fun,",1.001149,1.0009537
9230,“Merry,2.0004675,1.001149
9231,sleepily,1.0006628,2.0004675
9232,bathrobe.,1.0008534,1.0006628
9233,"“You,",1.0005889,1.0008534
9234,“Will,3.0002827,1.0005889
9235,this?,2.000439,3.0002827
9236,presents!”,1.0006087,2.000439
9237,turnips?”,1.0006599,1.0006087
9238,"pile,",1.0005777,1.0006599
9239,scrawled,1.0007294,1.0005777
9240,223,1.0009219,1.0007294
9241,flute.,1.0011886,1.0009219
9242,whittled,1.0007204,1.0011886
9243,parcel,2.0003553,1.0007204
9244,contained,2.0004872,2.0003553
9245,note.,4.0002258,2.0004872
9246,message,1.0010848,4.0002258
9247,enclose,1.0011802,1.0010848
9248,present.,1.0006073,1.0011802
9249,Taped,1.000807,1.0006073
9250,fifty-pence,1.0011964,1.000807
9251,piece.,1.000568,1.0011964
9252,"friendly,”",1.0011456,1.000568
9253,fascinated,1.0011753,1.0011456
9254,pence.,1.0005953,1.0011753
9255,Weird\,1.000767,1.0005953
9256,shape!,1.000655,1.000767
9257,money?”,1.0010753,1.000655
9258,“Hagrid,5.0001842,1.0010753
9259,one’s,1.0010573,5.0001842
9260,"from,”",1.001144,1.0010573
9261,mom.,1.0010763,1.001144
9262,"groaned,",1.0010156,1.0010763
9263,sweater.”,1.000731,1.0010156
9264,torn,3.0003067,1.000731
9265,hand-,1.0010165,3.0003067
9266,knitted,1.0010002,1.0010165
9267,homemade,1.0010308,1.0010002
9268,fudge.,1.0011467,1.0010308
9269,makes,3.0002556,1.0011467
9270,"sweater,”",1.0007312,3.0002556
9271,unwrapping,2.0004222,1.0007312
9272,"own,",2.000346,2.0004222
9273,mine’s,1.0010859,2.000346
9274,maroon.”,1.0010659,1.0010859
9275,"fudge,",1.0011466,1.0010659
9276,tasty.,1.00063,1.0011466
9277,present,1.0006056,1.00063
9278,224,1.0009233,1.0006056
9279,fluid,1.0011891,1.0009233
9280,gleaming,3.0003099,1.0011891
9281,folds.,1.0011533,3.0003099
9282,Beans,2.0004639,1.0011533
9283,"rare,",2.0003864,2.0004639
9284,valuable.”,1.0007529,2.0003864
9285,"shining,",1.0006307,1.0007529
9286,cloth,1.0011254,1.0006307
9287,woven,1.0005319,1.0011254
9288,material.,1.0010647,1.0005319
9289,Invisibility,14.0000701,1.0010647
9290,"Cloak,”",3.0002853,14.0000701
9291,awe,1.000777,3.0002853
9292,is!,1.0009815,1.000777
9293,Sure,1.0008124,1.0009815
9294,suspended,1.0007443,1.0008124
9295,"midair,",2.0004019,1.0007443
9296,invisible.,1.0009853,2.0004019
9297,vanished,2.0004307,1.0009853
9298,completely.,1.0011274,2.0004307
9299,note!”,1.0010393,1.0011274
9300,Written,1.0007597,1.0010393
9301,loopy,1.0010726,1.0007597
9302,words:,2.0004823,1.0010726
9303,225,1.0009232,2.0004823
9304,returned,2.0003776,1.0009232
9305,Use,4.0002284,2.0003776
9306,Merry,1.0009274,4.0002284
9307,signature.,1.0006801,1.0009274
9308,anuthinq,1.000783,1.0006801
9309,“Anuthinq.,1.0005141,1.000783
9310,strange.,2.0005081,1.0005141
9311,cloak?,2.0004929,2.0005081
9312,father?,1.0011744,2.0004929
9313,flung,2.0003843,1.0011744
9314,sharing,2.0003908,2.0003843
9315,Christmas!”,1.0008885,2.0003908
9316,"sweater,",2.0004871,1.0008885
9317,too!”,2.000449,2.0004871
9318,"sweaters,",1.0007341,2.000449
9319,F,1.0009517,1.0007341
9320,G.,1.0009768,1.0009517
9321,“Harry’s,1.0006095,1.0009768
9322,"ours,",2.0003474,1.0006095
9323,sweater.,2.0004867,2.0003474
9324,effort,2.000343,2.0004867
9325,Ron?”,1.0007972,2.000343
9326,lovely,1.0010677,1.0007972
9327,warm.”,1.0007479,1.0010677
9328,226,1.0009231,1.0007479
9329,"maroon,”",1.0010645,1.0009231
9330,halfheartedly,1.0010174,1.0010645
9331,observed.,1.0010471,1.0010174
9332,Gred,1.0009751,1.0010471
9333,Forge.”,1.0009735,1.0009751
9334,noise?”,1.0010336,1.0009735
9335,disapproving.,1.0010997,1.0010336
9336,seized.,1.0006469,1.0010997
9337,“P,1.0006174,1.0006469
9338,prefect!,1.000612,1.0006174
9339,"thickly,",1.0006745,1.000612
9340,askew.,1.0007789,1.0006745
